,201719304,201718281,201715722,201629708,201714195,201717779,201630747,201633321,201719850,201511471,201716272,201632310,201712186,201711678,201712190,201712705,201718864,201718865,201714780,201716831,201718374,201712235,201711732,201716868,201620102,201713291,201711246,201712782,201713296,201631388,201715356,201714346,201713837,201715885,201715374,201513147,201711302,201712838,201711304,201715399,201719494,201713362,201715923,201532636,201616095,201632481,201632482,201714916,201719541,201715960,201714431,201631492,201717006,201630992,201632016,201716508,201713436,201711907,201716517,201711402,201713453,201714492,201720147,201715546,201619802,201715548,201715038,201632609,201710959,201714543,201719152,201714562,201720195,201718669,201717135,201630101,201632153,201631646,201715107,201713075,201718198,201632183,201713089,201711045,201712070,201717713,201716187,201632221,201712094,201715680,201713123,201633253,201715691,201713139,201715700,201719286
201714916,0.0,0.0,0.0,0.0,0.15789473684210525,0.17647058823529413,0.0,0.0,0.15789473684210525,0.16666666666666666,0.6,0.0,0.16666666666666666,0.16666666666666666,0.0,0.15,0.15789473684210525,0.15789473684210525,0.47368421052631576,0.15789473684210525,0.5263157894736842,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.3,0.0,0.0,0.15,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.15,0.15,0.21052631578947367,0.05,0.15,0.15789473684210525,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.15,0.16666666666666666,0.15,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.15789473684210525,0.0,0.16666666666666666,0.3157894736842105,0.3157894736842105,0.0,0.3157894736842105,0.3333333333333333,0.3157894736842105,0.16666666666666666,0.16666666666666666,0.3,0.15,0.3157894736842105,0.15,0.0,0.0,0.15789473684210525,0.1875,0.15,0.3,0.16666666666666666,0.3,0.0,0.17647058823529413,0.0,0.1,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.15789473684210525,0.15,0.0,0.0
201719541,0.0,0.15789473684210525,0.15,0.15789473684210525,0.15789473684210525,0.17647058823529413,0.16666666666666666,0.1875,0.0,0.0,0.15,0.0,0.16666666666666666,0.0,0.15789473684210525,0.0,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.5,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3157894736842105,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.3157894736842105,0.16666666666666666,0.21052631578947367,0.15789473684210525,0.15,0.05263157894736842,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.15789473684210525,0.0,0.3157894736842105,0.0,0.0,0.0,0.16666666666666666,0.15,0.16666666666666666,0.17647058823529413,0.3157894736842105,0.0,0.0,0.16666666666666666,0.0,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.15
201715960,0.16666666666666666,0.0,0.15,0.3157894736842105,0.0,0.17647058823529413,0.16666666666666666,0.0,0.21052631578947367,0.0,0.0,0.15789473684210525,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.15789473684210525,0.15,0.15789473684210525,0.0,0.3,0.0,0.0,0.15,0.0,0.15789473684210525,0.0,0.0,0.0,0.15,0.15,0.3157894736842105,0.0,0.15,0.0,0.16666666666666666,0.15,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.15,0.0,0.16666666666666666,0.3157894736842105,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.05263157894736842,0.3,0.15789473684210525,0.0,0.0,0.0,0.3333333333333333,0.0,0.3,0.0,0.0,0.0,0.16666666666666666,0.0,0.1875,0.0,0.3,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.16666666666666666,0.0,0.0,0.0,0.15,0.0,0.15789473684210525,0.2,0.15789473684210525,0.0
201714431,0.0,0.21052631578947367,0.0,0.0,0.15789473684210525,0.0,0.0,0.1875,0.47368421052631576,0.0,0.15,0.15789473684210525,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.15789473684210525,0.3157894736842105,0.0,0.0,0.0,0.3333333333333333,0.15789473684210525,0.15,0.0,0.2,0.0,0.15789473684210525,0.3157894736842105,0.0,0.0,0.15789473684210525,0.0,0.15,0.15789473684210525,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.15,0.0,0.0,0.0,0.16666666666666666,0.15,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.3,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3,0.15789473684210525,0.0
201631492,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.17647058823529413,0.3333333333333333,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.1875,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666
201717006,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.15,0.0,0.0,0.16666666666666666,0.0,0.15,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.0,0.15,0.0,0.15,0.15,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.15,0.0,0.0,0.15789473684210525,0.3333333333333333,0.16666666666666666,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.15789473684210525,0.15,0.15789473684210525,0.0
201630992,0.0,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.058823529411764705,0.16666666666666666,0.1875,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3157894736842105,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.0,0.0,0.16666666666666666,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.15789473684210525,0.0,0.3157894736842105,0.0,0.0,0.0,0.16666666666666666,0.21052631578947367,0.16666666666666666,0.17647058823529413,0.15789473684210525,0.0,0.16666666666666666,0.0,0.0,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.15789473684210525
201632016,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.1875,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0
201716508,0.3333333333333333,0.0,0.0,0.3157894736842105,0.0,0.35294117647058826,0.5,0.1875,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.0,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.0,0.0,0.15789473684210525,0.3157894736842105,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.3333333333333333,0.0,0.1875,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.0,0.15789473684210525,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0
201713436,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.1875,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.17647058823529413,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
201711907,0.0,0.15789473684210525,0.0,0.0,0.0,0.17647058823529413,0.0,0.1875,0.15789473684210525,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.3333333333333333,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.47368421052631576,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.1875,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.47368421052631576,0.0,0.0,0.16666666666666666,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0
201716517,0.16666666666666666,0.0,0.0,0.3157894736842105,0.0,0.17647058823529413,0.3333333333333333,0.0,0.0,0.0,0.05263157894736842,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.0,0.0,0.3684210526315789,0.21052631578947367,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.21052631578947367,0.0,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3157894736842105,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.15789473684210525,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.16666666666666666,0.15789473684210525,0.3157894736842105,0.0,0.0,0.15789473684210525,0.16666666666666666,0.0,0.1875,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.0,0.3333333333333333,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.0,0.15789473684210525
201711402,0.0,0.3157894736842105,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.3333333333333333,0.0,0.47368421052631576,0.0,0.3157894736842105,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.3157894736842105,0.16666666666666666,0.15789473684210525,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.15789473684210525,0.0,0.0,0.0,0.16666666666666666,0.17647058823529413,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201713453,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.0,0.16666666666666666,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.15789473684210525,0.0,0.16666666666666666,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.0,0.0,0.0,0.3157894736842105,0.15789473684210525,0.0,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.15789473684210525,0.47368421052631576,0.16666666666666666,0.15789473684210525,0.0,0.0,0.0,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.17647058823529413,0.15789473684210525,0.15789473684210525,0.0,0.0,0.3333333333333333,0.3157894736842105,0.0,0.15789473684210525,0.3157894736842105,0.0,0.0,0.47368421052631576
201714492,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666
201720147,0.0,0.15789473684210525,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.3333333333333333,0.0,0.3157894736842105,0.0,0.15789473684210525,0.0,0.0,0.3157894736842105,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.3157894736842105,0.21052631578947367,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.16666666666666666,0.0,0.0,0.0,0.0,0.47368421052631576,0.15789473684210525,0.16666666666666666,0.0,0.0,0.0,0.05263157894736842,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.15789473684210525,0.15789473684210525,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201715546,0.0,0.0,0.15789473684210525,0.0,0.3157894736842105,0.17647058823529413,0.0,0.0,0.15789473684210525,0.0,0.3157894736842105,0.0,0.16666666666666666,0.0,0.0,0.0,0.3157894736842105,0.0,0.47368421052631576,0.15789473684210525,0.0,0.16666666666666666,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.3157894736842105,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3157894736842105,0.15789473684210525,0.05263157894736842,0.15789473684210525,0.16666666666666666,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.15789473684210525,0.0,0.0,0.15789473684210525,0.16666666666666666,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.0,0.3157894736842105,0.1875,0.0,0.15789473684210525,0.16666666666666666,0.47368421052631576,0.16666666666666666,0.17647058823529413,0.15789473684210525,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.0,0.15789473684210525
201619802,0.3333333333333333,0.0,0.15,0.15789473684210525,0.0,0.17647058823529413,0.16666666666666666,0.1875,0.15789473684210525,0.0,0.15,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.15,0.15789473684210525,0.0,0.3,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15,0.0,0.15,0.15,0.15789473684210525,0.0,0.3,0.0,0.16666666666666666,0.15,0.3333333333333333,0.0,0.0,0.15,0.3,0.0,0.3333333333333333,0.15,0.0,0.16666666666666666,0.3157894736842105,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.3333333333333333,0.15789473684210525,0.1875,0.0,0.15,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.15,0.0,0.15789473684210525,0.15,0.0,0.0
201715548,0.16666666666666666,0.0,0.0,0.15789473684210525,0.0,0.35294117647058826,0.16666666666666666,0.0,0.15789473684210525,0.16666666666666666,0.3157894736842105,0.15789473684210525,0.16666666666666666,0.0,0.15789473684210525,0.0,0.0,0.0,0.47368421052631576,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.0,0.15789473684210525,0.3157894736842105,0.0,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.0,0.0,0.3157894736842105,0.0,0.16666666666666666,0.15789473684210525,0.16666666666666666,0.3333333333333333,0.3157894736842105,0.05263157894736842,0.15789473684210525,0.0,0.16666666666666666,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.0,0.15789473684210525,0.0,0.0,0.0,0.05263157894736842,0.15789473684210525,0.15789473684210525,0.0,0.16666666666666666,0.15789473684210525,0.0,0.0,0.0,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.16666666666666666,0.15789473684210525,0.375,0.0,0.3157894736842105,0.16666666666666666,0.15789473684210525,0.0,0.17647058823529413,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.47368421052631576,0.0,0.15789473684210525,0.0,0.0,0.0
201715038,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.35294117647058826,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666
201632609,0.0,0.15789473684210525,0.0,0.0,0.0,0.17647058823529413,0.0,0.1875,0.0,0.0,0.3157894736842105,0.0,0.0,0.16666666666666666,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.0,0.3157894736842105,0.0,0.0,0.0,0.16666666666666666,0.15789473684210525,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.3333333333333333,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.1875,0.3157894736842105,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525
201710959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201714543,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
201719152,0.16666666666666666,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.0,0.3,0.0,0.0,0.16666666666666666,0.0,0.15,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,0.15,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.15,0.0,0.15,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.0,0.16666666666666666,0.0,0.3,0.0,0.0,0.15,0.16666666666666666,0.15,0.0,0.16666666666666666,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.16666666666666666,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.0,0.0,0.15789473684210525,0.0,0.15789473684210525,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
